smiles,frequency,length
Cc1cnc(C)c(CCC(C)C)n1,1,21
Cc1nccnc1C(C)C,1,14
CCCCCCCCCCCCCCCCCCCCC(C)C,1,25
CC=C(O)C(C)=O,1,13
CCc1nc(C)c(CC)s1,1,16
CCOC(=O)C=CSC,1,13
CCCCCCCCCCCCCC1CCCC(=O)O1,1,25
COC(=O)CCCC(C)OC(C)=O,1,21
CC1CCSS1,1,8
CC1CCSC(C)S1,1,12
C=C(C)C1CCC(=C)C(OC(C)=O)C1,1,27
CC12C=CC(CC1)C(C)(C)O2,1,22
CCCCCCCCCOC(=O)CCCCCCCC,1,23
CC1=CCC(C(C)(C)OC(=O)C(C)C)CC1,1,30
C=CC1(C)CCCC(C)(C)O1,1,20
Cc1ccc(CS)o1,1,12
CCC(=O)SC,1,9
CCC(=O)C(C)O,1,12
C=C1CCCC2(C)CCC(=C(C)C)CC12,1,27
CC1=CCC(C(C)C)CC1=O,1,19
CC(=O)OC(C)C(C)=O,1,17
CC1(C)CC2C(C1)C1(C)CCCC2(C)C1O,1,30
CCC(C)C(O)C(=O)OC,1,17
CCCC(S)CC=O,1,11
CCCCCC(S)CC=O,1,13
CC(C)(S)CC=O,1,12
CCC(S)C(C)C=O,1,13
C=C(C)C1C=CC(C)=CC1,1,19
CCCCC1OC1C=CC=O,1,15
CC(=O)OCC(C)C1CC=C(C)CC1,1,24
C=C(C)C1CCC(C=O)CC1,1,19
CCCCCC1CCOC(CCCCC)O1,1,20
Cc1occ2c1SCC2,1,13
CC(=O)C1=CSCCN1,1,15
CC(C)C1=CC=C(C=O)CC1,1,20
CC1=NCSC1,1,9
CSc1ccoc1C,1,10
CC(=O)c1ccc2n1CCC2,1,18
CC1=C(S)CCO1,1,12
CC1SCSS1,1,8
CCC1SSSC(CC)S1,1,14
C=C(C)c1ccnc(CC)c1,1,18
CC(=O)c1cc(C(C)C)ccn1,1,21
CCCC(=O)OC(C)C(C)=O,1,19
CCC(=O)C1=NCCC1,1,15
CC1NC(C(C)C)SC(C)S1,1,19
CCCCCC(=O)CCSC,1,14
CC1=CCC(C(C)C)c2cc(C)ccc21,1,26
CC1=C(O)C(=O)C(C)C1C,1,20
CCC1CC(=O)C(O)=C1C,1,18
CC1=C(O)C(=O)C(C)(C)C1,1,22
COc1ncc(CC(C)C)nc1C,1,19
CCCCc1ncc(C)nc1C,1,16
Cc1ncc(CC(C)C)nc1C,1,18
CC(=O)c1cncc(C)n1,1,17
COC(=O)CC(C)SC,1,14
CCC1NC(CC)SC(CC)S1,1,18
C=CC(CCCCC)OC(=O)CC,1,19
CCCCCCCOCCCCCC,1,14
CC1CCC(=O)OC1C,1,14
C=CCCC(=O)OC,1,12
COc1cc(C=O)ccc1OC(=O)C(C)C,1,26
CSC(=O)C(C)C,1,12
CC(=O)CCC(CCC(C)O)C(C)C,1,23
CCCS(=O)OC,1,10
C=CCCCC=CCOC,1,12
CC1(C)CCCC2(O)C(C)(C)C3CCC12C3,1,30
CC1CSC(C)S1,1,11
CCCC(C)OC(=O)CC(C)C,1,19
CCCCCC(=O)C(C)C(C)=O,1,20
CCCSS(=O)(=O)CCC,1,16
COC(=O)COc1ccc(C)cc1,1,20
C=CCc1ccc(OC)c(O)c1,1,19
COc1nc(C)cnc1C,1,14
CC1=CC2OCC(C)C2CC1,1,18
COc1nccs1,1,9
Cc1cnc(CC(C)C)s1,1,16
Cc1nc(CC(C)C)oc1C,1,17
C=C1CCC(C(C)(C)OC(=O)c2ccccc2)CC1,1,33
CC(C)C(=O)OC(C)c1ccccc1,1,23
CCOC(=O)C1(CC)OC1(C)c1ccccc1,1,28
CCCCc1cscn1,1,11
CCOC(=O)CC(=O)OCc1ccccc1,1,24
CC1=C(O)C(=O)CC(C)(C)C1,1,23
CCCCC(CC)C(=O)OCC(C)CC,1,22
CCOC(=O)CC(C)CCC=C(C)C,1,22
CC1CCOC(C)(C)S1,1,15
Cl.NC(CCC(=O)O)C(=O)O,1,21
C=C(C)c1ccc(O)c(OC)c1,1,21
OCC1(O)COC(O)(CO)CO1,1,20
CC(C)=CCCC(C)=CC1OCCO1,1,22
CC(C)C=CC(=O)CC(C)C,1,19
S=c1nccc[nH]1,1,13
CC1=CCC(CC=O)C1(C)C,1,19
COc1ccc(C=CC(=O)NCCc2ccc(OC)c(OC)c2)cc1OC,1,41
CC=Cc1ccc(O)c(OC)c1,1,19
COc1ccccc1OC(=O)C(C)C,1,21
C=CC(C)=CCC1C(C)(O)CCC2C(C)(C)CCCC21C,1,37
Cc1ccc(C(C)CC=O)o1,1,18
Cc1ccc2c(c1)OC(=O)C2C,1,21
CC(C)=CCCC(C)=CCCC(C)=CCCC=C(C)CCC=C(C)CCC=C(C)C,1,48
O=C(C=Cc1ccccc1)c1ccccc1,1,24
O=C(O)C=Cc1ccc(O)cc1,1,20
CC1CC(CC(=O)C2CCCC2=O)CC(C)(C)C1,1,32
C=C(C)C1CCC(C)(C(=O)C2CCCC2=O)C1=C,1,34
CCCCCC1CCCC1O,1,13
C=C(C)CC(C)OC(=O)C(C)C,1,22
CCCCCCCCC(C)C#N,1,15
CC1=NC(C(C)C)SC1,1,16
C=CCC(O)C=CCCCCC,1,16
CC(C)CC1CC(C)(O)CCO1,1,20
CCCC(=O)C(S)CC,1,14
CCNC(=O)C(CC)(C(C)C)C(C)C,1,25
COC1(C)CCC(C(C)(C)OC)CC1,1,24
O=C([O-])[O-].[Mg+2].[OH-],1,26
CC(CCCC(C)(C)O)CC1OCC(C)O1,1,26
CC(=O)OC=C(C)c1ccccc1,1,21
CCCC(CCOC(C)=O)SC(C)=O,1,22
CCC(C)C(=O)C(=O)[O-].[Na+],1,26
COC(=O)c1ccccc1N=CC(C)Cc1ccc(OC)cc1,1,35
C=CC1CN2CCC1CC2C(O)c1ccnc2ccc(OC)cc12,1,37
CC(C)=CCCC(C)CC#N,1,17
O=P([O-])([O-])[O-].[Al+3].[Na+],1,32
CCC(O)OC,1,8
CC(C)C(=O)[O-].CCOc1cc(C=O)ccc1O,1,32
CCCCC(O)C(C)CCC,1,15
CCCC(S)CCOC,1,11
CC1CCOC(c2ccccc2)C1,1,19
CCCC(=O)OCCCC1CCCCC1,1,20
CC(C)C(=O)OCCCC1CCCCC1,1,22
Cc1scnc1CCOC(=O)C(C)C,1,21
C=CCOc1ccc(C)cc1C,1,17
COC(=O)c1ccccc1N=CC1CC=C(CCC=C(C)C)CC1,1,38
CC(CO)CC(C)c1ccccc1,1,19
C=CC(C)(CC=C(C)C)C(C)O,1,22
C=C(C)C1CCC(C)(OC(C)=O)C1C,1,26
CC(=O)CC1CCC2C(C1)C(C)CC2(C)C,1,29
CCOc1ccc(C(OCC)OCC)cc1OC,1,24
CC1CC2CC(C)(C)COC2CC1C,1,22
CC(=O)OCC1CCC=C(CCC=C(C)C)C1,1,28
CC1=CC(O)CC(C)C12CCC(=C(C)C)C2,1,30
[Al+3].[Mg+2].[O-][Si]([O-])([O-])[O-],1,38
C=CC1CN2CCC1CC2C(O)c1ccnc2ccc(OC)cc12.Cl.O.O,1,44
CC#CC#CCc1ccccc1,1,16
C=C1CCC2C13CCC(C)C(C3)C2(C)C,1,28
CCC1OC=C(CO)C1=O,1,16
CC1(C)CCC=C2CC(C=O)CCC21,1,24
CCC(=O)OC1C=CC2C3CCC(C3)C12,1,27
COC(=O)c1ccccc1NC=C1CCC(C)=CC1C,1,31
OCC(O)C(O)C(O)C(O)COC1OC(CO)C(O)C(O)C1O,1,39
CC(C)CCCCCCCCCCCCCCC(=O)OC(CO)CO,1,32
CC(=CCC1=C(C)C(=O)c2ccccc2C1=O)CCCC(C)CCCC(C)CCCC(C)C,1,53
CCCCCCCCOC(=O)C=Cc1ccccc1,1,25
CCCCCCOC(=O)C=CC(=O)OCCCCCC,1,27
CC(C)(C)C1CCC2(CCC(=O)O2)CC1,1,28
CC1=CCC2(CC1)COC(C)OC2,1,22
CCCCCCOCC#N,1,11
O=C1COc2ccccc2O1,1,16
CC(C)CC(=O)C(=O)[O-].[Na+],1,26
COC(=O)c1ccccc1N=CC(C)Cc1ccc2c(c1)OCO2,1,38
CC1(C)CC(=O)C2OC2(C)C1=O,1,24
CCC(=O)OCCCC1CCCCC1,1,19
CC1(C)C2CCC1(C)C(OC(=O)Cc1ccccc1)C2,1,35
SCCN1CCSC1,1,10
CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+],1,32
O=C1CCCCCCCCCCC(=O)OCCC1,1,24
COCCOc1ccc(C)cc1,1,16
CC(=O)c1nc(C)cs1,1,16
C=C(C)C1CCC(C)C2=C(C1)C(C)CC2=O,1,31
C=CC(C)=CCCC(=C)C,1,17
CC=Cc1cc(OC)c(OC)c(OC)c1,1,24
CC1=CCCC2(C)OC2CC(C)(C)C=CC1,1,28
C=C1CCC2C(C3C(C)CCC13)C2(C)C,1,28
CC1=CC2C(CCC(C)=CCC1)C2(C)C,1,27
CCCCCCC=CCCC=O,1,14
CC=CCCC=O,1,9
CCCCC=CCCCCO,1,12
O=C(O)CCCCCC=CCCCCCCCCO,1,23
CCCC=C(C)C(=O)O,1,15
CCCCCCCCC=CCCCCCCCC(=O)OCCOCC(OCCO)C1OCC(OCCO)C1OCCO,1,52
CC1=CCC(=C(C)C)CCC(C)=CCC1,1,26
CC(C)=CCCC(C)=CCc1cc2ccc(=O)oc2cc1O,1,35
CC=C(C)COC(=O)C(C)=CC,1,21
CCCCCCCCC=CCOC(C)=O,1,19
CC=C(C)CSC,1,10
O=C1CCCCCCC=CCCCCCCC1,1,21
O=C1CCCC=CCCCCCCCCCC1,1,21
CC1CCC(C(C)C)C(OCC(O)CO)C1,1,26
CCCCC=CCCCC(=O)O,1,16
CCOC(C)OCC(COC(C)OCC)OC(C)OCC,1,29
CCOC(C)OCC(C)OC(C)OCC,1,21
C=CCc1ccc(OC(=O)C=Cc2ccccc2)c(OC)c1,1,35
CCCCCCc1ccc(C=CC(OC)OC)cc1,1,26
CC=CC=CCCC=CC(=O)NCC(C)C,1,24
CCC=CCCCCOC(C)=O,1,16
CCC=CCCCCOC(=O)CC(C)C,1,21
CCCC=CCCCOC(C)=O,1,16
CCC=CCC=CCC=O,1,13
C=CC(C)(O)CCC=C(C)CCCC=CC(=C)C,1,30
CCC=CCCOC(=O)C=CCCC,1,19
CCC=CCCOC(=O)C#CCCCCCC,1,22
C=CC=CC=CCC,1,11
CCOC(C)OCC=C(C)CCC=C(C)C,1,24
CC=CC(=O)OC1CCCCC1,1,18
CC(C)=CCCC(C)=CCCC=O,1,20
COCC=C(C)CCC=C(C)C,1,18
CCCCCCCCC=CCCCCCCCCCCCCC,1,24
CC=C(C)C(C)=O,1,13
CCCCCCCCC=CCCCCCCCC(=O)OC,1,25
CCCCC=CCCCCCCCCCCCC=O,1,21
CCCCC=CCCCCCCCCCC=O,1,19
CCC=CCCOC,1,9
CC(=O)C=CC1=C(C)C(=O)CCC1(C)C,1,29
CCCCC=CCCCCCCOC(C)=O,1,20
CCCCC=CCCCCCCCCCCCCOC(C)=O,1,26
CC(=O)[O-].CC1=C(S)CCO1,1,23
CCOC(=O)CCCSC,1,13
CCC(=O)C=CC1C(C)C=CCC1(C)C,1,26
CC1(C)CCCCC1(C)O,1,16
CCOC(=O)CC(=CC(=O)[O-])C(=O)[O-],1,32
C=CC(C)(C#N)Cc1ccccc1,1,21
COC(=O)OC1CCC=CCCC1,1,19
NC(=O)N=NC(N)=O,1,15
O[B-]1(O)OO[B-](O)(O)OO1.[Na+].[Na+],1,36
CC(C#N)=Cc1ccccc1,1,17
CC(=O)OC=Cc1ccccc1,1,18
CC1=CCCC(C)(C)C1C=CC(=O)C(C)C,1,29
CC1=CC(=O)CC(C)(C)C1C=CC(C)O,1,28
CC(C=O)=CCC1=C(C)CCCC1(C)C,1,26
CCCC=CCC1CCCC1=O,1,16
CCC=CCCOC(=O)C#CCCCCC,1,21
CCCCC=CCOC(=O)CC(C)C,1,20
CC=C(C)COC(=O)C(C)CC,1,20
CC=C(C)C(=O)OCC=C(C)C,1,21
CCOC(C)C=CC1C(C)=CCCC1(C)C,1,26
CCC=C(C)COC(C)=O,1,16
O=C1CCC=CCCCCCCCCCC1,1,20
CC(=O)O.O=CC(O)C(O)C(O)C(O)CO.[Na],1,34
Cl.O=[Bi],1,9
CC(=O)C=CC1C(C)C=C(C)CC1C,1,25
[Ca+2].[OH-].[OH-],1,18
C1=CC2COCC2CCCCCCCC1,1,20
CC1CCOC(C=Cc2ccccc2)O1,1,22
CC(C)=CCCC(C)=CCOC(=O)C=Cc1ccccc1,1,33
CC(NC1C(C)(C)SC1(C)C)C(=O)NC(=O)C(N)CC(=O)O.CC(NC1C(C)(C)SC1(C)C)C(=O)NC(=O)C(N)CC(=O)O.O.O.O.O.O,1,97
CC(C=O)C1CCC(C)C1C(=O)O,1,23
COC(=O)C1OC1(C)C=CC1C(C)=CCCC1(C)C,1,34
CCCCCC(O)C(C)=O,1,15
CC1=CCCC2(C)CCC(C(C)(C)O)CC12,1,29
C=C1C2CCC(=O)C23CCC(C3)C1(C)C,1,29
CC1(O)CCC2CC1C2(C)C,1,19
CC1=CCC(C(C)(C)S)CC1,1,20
CC=C(C)C(=O)OCC(C)CC,1,20
CC1=CC2C(=CC1)C(C)CCC2C(C)C,1,27
CC1=CC2OC(=O)C(C)C2CC1,1,22
CCCCCC1OC1C=CC=O,1,16
COc1ccc(CC2CC2)cc1,1,18
CC(=O)OCCC(C)(C)S,1,17
C=CCCCC(=O)OCC,1,14
CC(=Cc1ccccc1)CO,1,16
CC(=O)C=CCC(C)CCCC(C)C,1,22
CCCC=CCOC(=O)CC1CCCC1,1,21
CCC=CCCOC(CC)OC,1,15
CC(O)CC(C)(C)S,1,14
CC(C)=CCCC1(C)C2CC=C(C)C1C2,1,27
C=Cc1ncc(C)nc1C,1,15
COc1ncc(C)nc1C,1,14
C=C(CCC=C(C)C)C1CC=C(C=O)CC1,1,28
C=CC1(C)CCC(C(C)(O)CCC=C(C)C)O1,1,31
CC(=O)C1=CCCN1,1,14
CC1=CC=CC(C)(C)C12CC(=O)C(C)O2,1,30
CCCCCCC(=O)CCC=O,1,16
CSC(C)CC(C)=O,1,13
CC(=O)C(O)Cc1ccccc1,1,19
CC(C)=CCC=C(C)CC=O,1,18
CC1=CCC2(O)CC1C2(C)C,1,20
Cc1ccoc1CC1OC1(C)C,1,18
CC(=O)C=Cc1c(C)ccc(C)c1C,1,24
CC1=C(O)C(=O)CC1(C)C,1,20
CCCCCCCCC=CCCCCCCCC(=O)OCC(O)C1OCC(O)C1O,1,40
C=C1CCCC(C)(C)C1CCC(C)=CCCC1C(C)(O)CCC2C(C)(C)CCCC21C,1,53
CC(=O)C=CC1=CCCC(C)C1(C)C,1,25
CCCCCC(C=O)=Cc1ccc(C)cc1,1,24
C=CC(C)=CCC(C)(C)C(=NO)C(C)C,1,28
O=C1CCCCCC=CCCCCCCCC1,1,21
CC1(C)CCCC2(C)C3CCC2(C)C(O)C31,1,30
C=CC1(C)OC(C)(C)CCC1O,1,21
CC1=CC2C(=CC1O)C(C)CCC2C(C)C,1,28
C=Cc1ncc(C)nc1CC,1,16
CCC(S)C(C)CO,1,12
CCCCC(S)CCOC(C)=O,1,17
CC(=O)OCCC(C)S,1,14
CC1=C2CC(C(C)(C)O)CCC2(C)CCC1,1,29
CSCC(C)=O,1,9
CCOC(=O)C(O)Cc1ccccc1,1,21
CCCCCCC(C=Nc1ccccc1C(=O)OC)=Cc1ccccc1,1,37
COC(=O)c1ccccc1N=CC=C(C)CCC=C(C)C,1,33
CC=C(C)C(=O)OCCC(C)CC,1,21
CCOC(C)C=CC1=C(C)CCCC1(C)C,1,26
CC(=O)C(C)=CCC1CC=C(C)C1(C)C,1,28
C=CC(C)(O)C=CC1=C(C)CCCC1(C)C,1,29
CC1=CCCC2(C)OC2CCC(C)=CCC1,1,26
CC(C)=CCCC(C)=CCOC(=O)C(C)=C(C)C,1,32
O=C1CCCCCCCCCCC=CCCO1,1,21
O=CC(=Cc1ccco1)c1ccccc1,1,23
CC=CC=CC=CC=CCCCCCCO,1,20
CC(C)=CCCC(C)=CC(=O)OCCC(C)C,1,28
CC(=O)OCC(=CCC(C)C)C(C)C,1,24
CC(C)CC=C(CO)C(C)C,1,18
C=CC=C(C)CC(C)(O)C=C,1,20
C=CC(C)(O)CCC=C(C)CC,1,20
CCC=CCCC=CC#N,1,13
CC=C1CC2CC1C1CCC(=O)OC21,1,24
CC(C)=CCCC(C)CCOC(=O)C=Cc1ccccc1,1,32
C=CCCCCCCCCC(=O)OCC=C(C)CCC=C(C)C,1,33
CCC=CCCCCC(OC)OC,1,16
CCC=CCCOCC=O,1,12
CCC(=O)C(C)=CC1C(C)CC=CC1(C)C,1,29
CC(C=O)=CCC1C(C)=CCCC1(C)C,1,26
CC(=CCC1CC=C(C)C1(C)C)C(C)O,1,27
CCC(O)C=CC1=C(C)CCCC1(C)C,1,25
CCC=CCC(OC)OC,1,13
CC=CC(=O)OC1CCCC1C1CCCC1,1,24
CC=CC(=O)OC(C)C1CCCCC1,1,22
CCC(O)C(C)=CC1(C)CC2C=CC1C2,1,27
CCCC(=O)OCC(C)=CCCC1(C)C2CC3C(C2)C31C,1,37
CCCCCCCCC(=O)OCC=C(C)CCC=C(C)C,1,30
CCC(=O)C(C)=CC1C(C)=CCCC1(C)C,1,29
CC=C1CC2CC1C1CCCOC21,1,20
CC(=CCC(C)C=O)C(C)C,1,19
CCC=C(C)C(O)CCCCC,1,17
CC(C)=CCCC(C)=CCCc1ccncc1,1,25
CC=CC(=O)OC(C)CC(C)C,1,20
CC(=O)C=C1CCC2C13CCC(C)C(C3)C2(C)C,1,34
O=C(C=Cc1ccc(O)c(O)c1)OC(C(=O)O)C(O)C(=O)O,1,42
C=C(C)CCCC(C)=CCC(C)C=O,1,23
O=CCCC=C1CC2CC1C1CCCC21,1,23
CC(=CCC1CC=C(C)C1(C)C)CO,1,24
CCCCCCC=CC#N,1,12
CC(=O)C1CCC(C)=CCCC(C)=CCC=C1C,1,30
CCCC=CCC1CCCC1O,1,15
CCC(C)(O)CCC=C(C)CCC=C(C)CCC=C(C)C,1,34
CC1=CCCC(C)(C)C1C=CC(=O)CC(C)C,1,30
C=C1CCCC2(C)CCC(CC(C)(C)O)CC12,1,30
C=CCCC(=O)C1CCCC(C)(C)C1,1,24
CCOc1cc(COC)ccc1O,1,17
COc1cc(C=O)ccc1OC1OC(CO)C(O)C(O)C1O,1,35
CC(C)C1CCC2(CCC(=O)O2)CC1,1,25
Cc1ccccc1C(O)O.OCC(O)CO,1,23
CCC(C=CC1=C(C)CCCC1(C)C)OC(C)=O,1,31
C=CCCCCCCCC=CCC#N,1,17
CCCCCCC(=O)OCC=C(C)CCC=C(C)C,1,28
CC=CC(=O)C1C(C)CCCC1(C)C,1,24
CC(=O)OCC(C)=CCCC1(C)C2CC3C(C2)C31C,1,35
COC(=O)c1ccccc1N=CC=Cc1ccccc1,1,29
CC(C)=CCCC(C)=CCOCC=C(C)CCC=C(C)C,1,33
CCCC=CCCCCC(=O)OC(CCCC)CCCCC(=O)O,1,33
CCC=CCCOC(=O)C(C)=CCC,1,21
CC1(C)CC=CCCC=CCCC2OC21C,1,24
CCOC(=O)CC(C)S,1,14
O.O.O.O.[Fe].[Fe].[Fe],1,22
CC(CO)C1CCCCCCCCCCC1,1,20
CCCC(=O)OC(C)C(=O)OCC,1,21
CC(C)=CCC(C)(C)C(=O)C(C)C,1,25
CCCC(C)(S)CCO,1,13
CCCCCCC(C)=NO,1,13
CC(C)(C)C1CCCCC1=O,1,18
CC1=[NH+]C(C)OC1C,1,17
CSCCC(N)C(=O)NCC(=O)O,1,21
CC1OC(C)C(=O)C1=O,1,17
C[NH+]1CCN(c2ccc(CO)cc2)CC1,1,27
CC1CCc2nccnc21,1,14
COC1OC(C(=O)O)C(OC2OC(C(=O)O)C(OC)C(O)C2O)C(O)C1O,1,49
CC(=O)OC1CC(C)=C2C(C=C(C)C(=O)O)CCC(C)C21,1,41
CC1=CCC(=C(C)CCC=O)CC1,1,22
CCCCCC1CCC(O)O1,1,15
CC1(CO)CC1CC1CC2CC2(C)C1(C)C,1,28
C=CC=CC#CCCCCC,1,14
O=C(O)C=CC(=O)O.[Na+],1,21
CC1CCC(C(C)C)C(C(=O)NC2CC2)C1,1,29
CC(C)C(C)CCC(C)(C)O,1,19
CC1C(=O)c2ccccc2C1(C)C,1,22
CC1CCC(C(C)C)C(OC(=O)CCCC(=O)O)C1,1,33
[Al+3].[Al+3].[O-2].[O-2].[O-2],1,31
CCCCCCOC(=O)CC(C)S,1,18
CC(C)=CCCC1(C)CCC(=O)O1,1,23
CCC=CCC=CCC=CCCCCCCCC(=O)O.CCCCCC=CCC=CCCCCCCCC(=O)O,1,52
CC(C)CCCCCCCCCCCCCCC(=O)OCC(O)COCC(O)CO,1,39
O=C1CCCCCCCCCC=CCCCO1,1,21
C=C1CCCC(C)(C)C1C(=O)C=CC,1,25
CC1CC=CCCCCCCCCCC(=O)C1,1,23
CCCCCC1OC(C)C(C)O1,1,18
CCCCCC(=O)OC(C)CO,1,17
CC=CC(=O)C(C)=C(C)C(C)C,1,23
CC(=O)OC1CCCC(C(C)(C)C)C1,1,25
CC=CC(=O)C(C)=C(C)C(C)(C)C,1,26
Cc1ccc(C)c2c1CCC(C(C)(C)O)C2,1,28
C=CCC=CCCC(=O)OC,1,16
CC1OCCCCCCCCCCCCOC1=O,1,21
CC1OCCCCCCCCCCCOC1=O,1,20
C=CCC(O)C=CCCC,1,14
CC(C)CC(=O)C(C)O,1,16
C=C(C)CCCC(C)C1(O)CC=C(C)CC1,1,28
CSCC=O,1,6
CCOC(=O)CC1C=CCC1,1,17
CCCCC1CC(C(C)=O)C(=O)O1,1,23
CCCCCC1=CCC(=O)O1,1,17
CCCCCN1C(=O)OCC1C,1,17
Cc1ccc2c(c1)CC(C)(CO)C2,1,23
CC1CC(=O)C(C)(O)C12CC(C)(C)CC(C)(C)C2,1,37
CCCCCCC=CCCCCC(C)=O,1,19
C=CC(=C)CCC1C(=C)CCC2C(C)(C)CCCC12C,1,35
CCC=CCCC=CC(=O)NCC,1,18
CC(C)C1CCC(C)C23CCC(C)(O)C2C13,1,30
COc1ccc(NC(=O)C2CC(C)CCC2C(C)C)cc1,1,34
CC1CCC(C(C)C)C2(C1)OC(=O)C(C)O2,1,31
CCOC1CCCCCCCCCCC1,1,17
CCCC(C)(S)CO,1,12
COc1ccc(C2CCc3ccc(O)cc3O2)cc1O,1,30
C=CCc1ccc2c(c1)OCC(=O)CO2,1,25
CC=CC(=O)C(C)=C(CC)C(C)C,1,24
CCCCCC1CCOC(C)O1,1,16
C=C1CCCC(C)(C)C1C(=O)OC,1,23
CC(C)(C=O)COCc1ccccc1,1,21
CC1=CCC2(O1)C(C)=CC(=O)CC2(C)C,1,30
CC1CC(C)(C)CC2(C1)C(C)CC(=O)C2(C)O,1,34
CCOC(=O)C1C(C)CCCC1(C)C,1,23
OCC1OC2OCC3OC(OC4C(O)C(CO)OC(OCC5OC(OC(C1O)C2O)C(O)C(O)C5O)C4O)C(O)C(O)C3O,1,74
CC(C)=CCCC(C)=CCNC(=O)C1CC1,1,27
CCCC1(C(C)(C)C)CCC(C)O1,1,23
CCCC1(C(C)(C)C)C=CC(C)O1,1,24
COc1cc(C2OCC(COC3CC(C)CCC3C(C)C)O2)ccc1O,1,40
CCOC(=O)CNC(=O)C1CC(C)CCC1C(C)C,1,31
CC(O)CC(=O)OC1CC(C)CCC1C(C)C,1,28
C=C(CCCCCCC)C(C)O,1,17
CCC=CCCC=CC(=O)NC1CC1,1,21
CC1CC(=O)C(C)(O)C12CCCCCC2,1,26
Cc1ccc(C=CC=O)o1,1,16
c1csc(COCc2cccs2)c1,1,19
CC1CC(C)SS1,1,11
COC(=O)n1ccc2ccccc21,1,20
CC12CC(CC1=O)C(C)(C)C2,1,22
C=CC1(C)CCC(=C(C)C)CC1C(=C)C,1,28
CC1=CC2C(CC1)C(C)=CCC2C(C)C,1,27
CCOC(=O)CCc1ccccc1O,1,19
O=C1[N-]S(=O)(=O)c2ccccc21.[K+],1,31
COC(=O)C1C(C)C=CCC1(C)C,1,23
CC(OC(C)(C)COC(=O)C1CC1)C1CCCC(C)(C)C1,1,38
CCCCCC(=O)C(C)(O)C(C)=O,1,23
CCCCCCCCCC(C)CC#N,1,17
O=C1Oc2ccccc2C2CC12,1,19
OC1CCC2CCCCC2C1,1,15
CC1CC=CCCCCCCCCC(=O)C1,1,22
CC(C)CCCCCCCCCCCCCCC(=O)OCC(O)COCC(COC(=O)CCCCCCCCCCCCCCC(C)C)OC(=O)CCCCCCCCCCCCCCC(C)C,1,87
CC(=O)C(O)CC(C)C,1,16
CCOC(=O)C(C)(C)S,1,16
CC1CCC(C(C)C)C(OCCO)C1,1,22
OCCCCC1=CCCC1,1,13
CC(C)CC(=O)CO,1,13
CCOC(=O)CCC(O)C(=O)OCC,1,22
CC(=O)c1ccc(C)[nH]1,1,19
CCOC(=O)C(=O)C(C)CC,1,19
CCOC(=O)C(O)C(C)CC,1,18
CCOC(=O)c1ccc(C)cc1O,1,20
CCCCCCCC1CC1C(=O)O,1,18
CCC=CCC=CCC1CCC(=O)O1,1,21
OC1C(C2CCCC2)CCC1C1CCCC1,1,24
CCCCCCC(=O)CCOC(C)=O,1,20
CC1=C(C)C(C)CCC1,1,16
CCC(C)CC=O,1,10
O=C1C=CCCCCCCCCCCCCO1,1,21
CC(C)C1=CC2=CCC3C(C)(C(=O)OC(=O)C4(C)CCCC5(C)C6CCC(C(C)C)=CC6=CCC45)CCCC3(C)C2CC1,1,81
CCC=CCCCCOC(=O)CC,1,17
CC(=O)C1CCC(C)CC1O,1,18
C=CCC(CC)C(=O)CC,1,16
CC(O)C(C)C(C)C(C)C(C)(C)C,1,25
CCC=CCCOCCC#N,1,13
CC1(C)CCCC2C(=O)C3CCC21C3,1,25
CC(=O)c1sc(C)cc1O,1,17
CC12CCC(C3(CCCC3)C1=O)C2(C)C,1,28
CCCCC1(O)C(C)=CC(=O)CC1(C)C,1,27
CCC=CC(=O)C(OC)OC,1,17
CCC(OC(C)=O)c1ccc(OC(C)=O)cc1,1,29
CC(C)(O)CCC1CCCCC1,1,18
CC1CCC2C(C1)OC(=O)C2C,1,21
CCOC(=O)OC1=C(C)OC(C)C1=O,1,25
CCCC(=O)OCC(O)c1ccccc1,1,22
CCC(C)C1(C)COC(C2CCC(C)=CC2C)OC1,1,32
CCCOC(=O)C(C)OC(C)(C)CC,1,23
CCC(=O)OCC(C)(C)OC(C)C1CCCC(C)(C)C1,1,35
C=C(CC(C)CO)C1CC=C(C)C1(C)C,1,27
CC1=CCC(C=CC(C)(C)C(C)O)C1(C)C,1,30
CCCCCC1=C(C)COC1=O,1,18
C=CCCC(=O)C(=C)C1CCCCC1,1,23
CC(C)Oc1cc(C=O)ccc1O,1,20
CC(=O)C1CCC=N1,1,14
CC(=O)SC(C)(C)C1CCC(C)CC1=O,1,27
CCCCCC1C(=O)CCC1C(=O)OC,1,23
CCCC(=O)C(CC)OC,1,15
CCC(=O)C(=O)C(C)CC,1,18
CCSC(=O)CNC(C)=O,1,16
C=CCSC(=O)CCC,1,13
C=CCCC(=O)C1=CC2(CCCC2)CCC1,1,27
CCc1cnc(C)cn1.CCc1cncc(C)n1,1,27
CCc1nc(C)cnc1C.CCc1ncc(C)nc1C,1,29
CCCCCCC(CCOC(C)=O)OC(C)=O.CCCCCCC(O)CCO,1,39
C[S+](C)CCC(N)C(=O)O.[Cl-],1,26
C=C(C)C1C=C2C(C)CCC2C(C)CC1,1,27
CC1=C2C(CC1)C(C)CCC1C2C1(C)C,1,28
